image_id,street,citi,n_citi,bed,bath,sqft,price,house_cat
13239,1579 Greenridge Dr,Vista,394,4,3,3088,925000,luxury
13240,1274 Eureka St,San Diego,320,5,2,2450,985000,luxury
13241,1435 30th Street,San Diego,320,2,1,1240,899000,luxury
13242,2446 Valerie Drive,Fallbrook,116,5,3,3945,939000,luxury
13243,2455 56th St.,San Diego,320,3,2,2480,999000,luxury
13244,17292 Rockwood Road,Escondido,115,1,1,1153,980000,luxury
13245,138 Cerro St,Encinitas,113,4,2,1838,900000,luxury
13246,3741 Dos Ninos Rd,Fallbrook,116,5,4,3172,999999,luxury
13247,6912 Eldridge St,San Diego,320,5,3,2538,925000,luxury
13248,948-950 COCHERA VIA,Dulzura,105,7,4,5588,899000,luxury
13249,8990 McKinley Court,La Mesa,171,5,4,4117,949900,luxury
13250,10292 Viacha Dr,San Diego,320,4,2,3010,898000,luxury
13251,5035 Northaven Ave,San Diego,320,3,3,1853,920000,luxury
13252,16914 Silver Pine Ct,San Diego,320,4,4,2733,999000,luxury
13253,32567 Womsi Rd,Pauma Valley,276,3,3,3500,895000,luxury
13254,1567 Ocean Front St.,San Diego,320,2,1,780,999000,luxury
13255,1610 TUCKER LANE,Encinitas,113,4,2,1830,899000,luxury
13256,5094 Mesa Terrace,La Mesa,171,3,3,3160,977000,luxury
13257,16206 Macy Lane,San Diego,320,3,3,2034,949000,luxury
13258,3322 San Pasqual Trail,Escondido,115,4,3,3047,995000,luxury
13259,6395 Claremore Lane,San Diego,320,5,3,3095,949000,luxury
13260,1388 Kettner Blvd,San Diego,320,2,2,1454,965900,luxury
13261,6429 Lance Court,San Diego,320,5,3,3243,919000,luxury
13262,914 Poppy Lane,Carlsbad,67,3,2,1866,985000,luxury
13263,1724 Idaho terrace,Escondido,115,4,3,3771,931000,luxury
13264,6151 Decanture Ct,San Diego,320,4,2,1876,999900,luxury
13265,4564 Manitou Way,San Diego,320,3,3,2071,949000,luxury
13266,2852 Conestoga Ct,Alpine,8,5,3,3929,949000,luxury
13267,1914 Playa Riviera Dr,Cardiff,66,3,2,1433,950000,luxury
13268,14456 Kentfield Pl,Poway,294,4,3,3037,955000,luxury
13269,670 Georgine Rd.,Fallbrook,116,4,3,3964,899000,luxury
13270,3651 Columbia St,San Diego,320,3,2,1821,975000,luxury
13271,1374 CORONA VISTA,Bonita,43,6,3,3257,979900,luxury
13272,754 Saxony Road,Encinitas,113,3,2,1260,925000,luxury
13273,17324 Campillo Dr,San Diego,320,5,2,2633,975000,luxury
13274,15102 La Plata Ct.,Ramona,296,5,3,4377,997000,luxury
13275,877 Orion Way,San Marcos,327,6,4,3519,918800,luxury
13276,1716 MONARCH RIDGE CIR,El Cajon,109,3,2,2615,899000,luxury
13277,4804-06 Parks,La Mesa,171,5,3,2148,959000,luxury
13278,95 W Kingston Ct,Coronado,88,2,2,1603,989000,luxury
13279,5842 honors drive,San Diego,320,3,2,1890,975000,luxury
13280,2616 Puebla St,Escondido,115,3,3,2942,900000,luxury
13281,1005 Hawthorne Creek Dr,Chula Vista,80,4,3,3140,950000,luxury
13282,6684 Danville Ave,San Diego,320,6,3,2600,979000,luxury
13283,5818 Haber St,San Diego,320,4,2,1525,949007,luxury
13284,3563 Elsinore Place,San Diego,320,4,2,1924,980000,luxury
13285,802 La Salina Pl,Oceanside,256,3,2,1588,949900,luxury
13286,3333 Randy Ln,Chula Vista,80,4,3,4356,900000,luxury
13287,17871 Camino Del Sabio,Ramona,296,3,2,2507,929000,luxury
13288,3765 Vermont St,San Diego,320,2,2,1016,925000,luxury
13289,102 Lake Ridge Cir,Fallbrook,116,6,4,4220,949000,luxury
13290,14968 Conchos Drive,Poway,294,4,3,1625,975000,luxury
13291,14940 brookstone Dr.,Poway,294,4,3,3102,998875,luxury
13292,18155 Traylor Rd,Ramona,296,7,3,3800,999000,luxury
13293,816 Toulon Court,San Diego,320,2,1,720,899000,luxury
13294,2816 JULINDA WAY,Escondido,115,4,3,2676,925000,luxury
13295,4023 Concordia Lane,Fallbrook,116,4,3,3483,899000,luxury
13296,3636 Monte Real,Escondido,115,7,5,4523,959000,luxury
13297,3132 Knottwood Way,Fallbrook,116,4,2,2810,895000,luxury
13298,3113 Camino De Las Piedras,El Cajon,109,4,3,3377,899500,luxury
13299,11569 Canyon Park Dr,Santee,341,4,2,2999,920000,luxury
13300,5134 Park Rim,San Diego,320,4,2,2021,999000,luxury
13301,3183 Mcgraw St,San Diego,320,3,2,1342,949900,luxury
13302,1076 Glen Arbor Dr,Encinitas,113,4,3,2009,975000,luxury
13303,1240 La Granada,San Marcos,327,3,2,2241,895000,luxury
13304,753 12Th St,Imperial Beach,151,7,2,1528,969500,luxury
13305,10645 Loire Ave,San Diego,320,4,3,2952,928000,luxury
13306,9200 Tropico Dr,La Mesa,171,5,4,4594,974900,luxury
13307,951 Baylor Dr,San Marcos,327,5,4,3390,939000,luxury
13308,16135 Bennye Lee Dr,Poway,294,3,2,2100,899000,luxury
13309,11691 Valle Vista Rd,Lakeside,190,4,3,3991,925000,luxury
13310,3445 Lomas Serenas Dr,Escondido,115,4,2,3159,999000,luxury
13311,10686 Arbor Heights Lane,San Diego,320,4,3,2178,985000,luxury
13312,30811 Hilltop View Court,Valley Center,384,4,3,3736,980000,luxury
13313,30835 Hilltop View Court,Valley Center,384,4,3,3574,944000,luxury
13314,4330 Paseo De La Vista,Bonita,43,5,3,3017,980000,luxury
13315,920 Camino Aldea,Chula Vista,80,4,3,3138,899000,luxury
13316,4453 Governor Dr,San Diego,320,5,2,1666,914900,luxury
13317,28377 Faircrest Way,Escondido,115,4,3,3718,979000,luxury
13318,1469 Glencrest Dr,San Marcos,327,5,4,3292,980000,luxury
13319,2835 Vista Mariana,Carlsbad,67,3,2,2050,950000,luxury
13320,4108 Avati Dr,San Diego,320,4,2,2016,995000,luxury
13321,755 Hawks View Way,Fallbrook,116,3,3,3414,949000,luxury
13322,1308 Sundale Rd,El Cajon,109,5,3,3618,949000,luxury
13323,14844 Elijo Way,Jamul,159,4,3,4937,999000,luxury
13324,2507 Corbel Way,San Marcos,327,5,3,3152,950000,luxury
13325,400 Glin Court,Vista,394,4,3,3129,899900,luxury
13326,3653 Bonita Ranch Ct,Bonita,43,5,3,3364,949000,luxury
13327,3920 Tennyson St,San Diego,320,3,2,1417,945888,luxury
13328,519 Stratford,Del Mar,98,2,1,812,899000,luxury
13329,1605 Sapphire Dr,Carlsbad,67,5,2,2570,945000,luxury
13330,4580 55th Street,San Diego,320,6,4,2751,899000,luxury
13331,Address not provided,Pauma Valley,276,4,4,2834,949000,luxury
13332,644 Rockledge St,Oceanside,256,3,3,2382,929000,luxury
13333,720 Hollowbrook Ct,San Marcos,327,5,4,3068,907000,luxury
13334,238 Village Run West,Encinitas,113,6,3,2326,989000,luxury
13335,4512 Bird of Paradise Lane,La Mesa,171,5,4,3805,975000,luxury
13336,8850 W Lilac Rd,Escondido,115,3,3,3206,999999,luxury
13337,3307 Bonita Woods Dr,Bonita,43,6,5,3765,985000,luxury
13338,4157 Conrad Drive,Spring Valley,356,3,3,3304,950000,luxury
13339,4516 LUCILLE DRIVE,San Diego,320,4,3,2479,959000,luxury
13340,861 Quails Trail,Vista,394,4,2,3187,995000,luxury
13341,412 Idaho,Escondido,115,5,3,3974,999000,luxury
13342,1220 Navel Pl,Vista,394,4,4,3690,899000,luxury
13343,3470 Fairview Lane,Vista,394,3,3,3287,899000,luxury
13344,409 S Freeman St,Oceanside,256,3,2,2188,995000,luxury
13345,1709 Birchwood Dr,San Marcos,327,7,3,3548,995000,luxury
13346,3815 Trieste Drive,Carlsbad,67,4,3,2722,899000,luxury
13347,943 Stoneridge Way,San Marcos,327,4,3,3346,985000,luxury
13348,29637 Vista Valley Dr,Vista,394,3,3,2682,999000,luxury
13349,4380 Alta Mira,La Mesa,171,4,3,2950,949000,luxury
13350,1524 Country Vistas Ln,Bonita,43,5,4,3564,989900,luxury
13351,2489 Via Del Aguacate,Fallbrook,116,4,4,3650,929000,luxury
13352,8861 Diamondback Dr.,Santee,341,5,3,3095,915000,luxury
13353,27233 Red Ironbark Dr.,Valley Center,384,5,4,4626,999000,luxury
13354,1195 Sunset Dr,Vista,394,5,4,2839,899000,luxury
13355,8937 Trailridge Ave,Santee,341,5,3,3150,929999,luxury
13356,3885 Lake Garden Dr,Fallbrook,116,5,4,3868,979000,luxury
13357,1344 Emeraude Glen,Escondido,115,6,4,3615,895000,luxury
13358,928 Camino Aldea,Chula Vista,80,4,3,3176,973900,luxury
13359,931 Camino Aldea,Chula Vista,80,4,3,3093,897900,luxury
13360,4346 Ola Ct,Chula Vista,80,5,2,2788,898900,luxury
13361,2051 Ridgecrest Pl,Escondido,115,4,3,2819,949000,luxury
13362,7050 Via De La Reina,Bonsall,44,4,3,3268,949900,luxury
13363,5463 Foxtail Loop,Carlsbad,67,5,3,2780,899000,luxury
13364,2775 Las Palmas Ave,Escondido,115,4,4,4381,949000,luxury
13365,2075 Zlatibor Ranch Rd,Escondido,115,5,4,3666,989900,luxury
13366,3804 W Sandia Creek Ter,Fallbrook,116,4,3,3127,975000,luxury
13367,25005 Oakana Rd,Ramona,296,5,4,4560,995000,luxury
13368,951 Stoneridge Way,San Marcos,327,5,3,3830,995000,luxury
13369,20611 Viento Valle,Escondido,115,4,3,3266,929000,luxury
13370,1331 Ash St,Ramona,296,4,4,4684,985000,luxury
13371,339 Rancho Santa Fe Rd,Encinitas,113,3,2,1807,995000,luxury
13372,1949 Bordeaux Ter,Chula Vista,80,6,3,3956,915000,luxury
13373,3522 Mercer Ln,San Diego,320,4,2,1754,900000,luxury
13374,2851 Livery Way,Escondido,115,5,4,4349,937900,luxury
13375,2872 Livery Way,Escondido,115,4,3,3183,943900,luxury
13376,2826 Livery Way,Escondido,115,5,4,3922,935900,luxury
13377,13847 Putney Rd,Poway,294,4,4,3092,959900,luxury
13378,746 Sunrise Dr E,Vista,394,3,4,3000,899900,luxury
13379,2155 Corte Plata Espuela,Alpine,8,5,3,3405,950000,luxury
13380,8352 Oconnell Rd,El Cajon,109,4,3,3120,935000,luxury
13381,13242 Edina Way,Poway,294,3,2,2308,900000,luxury
13382,29482 Paso Robles,Valley Center,384,4,3,3461,900000,luxury
13383,2842 Lakemont Dr,Fallbrook,116,4,2,5628,950000,luxury
13384,12478 Cavallo ST,San Diego,320,3,2,2119,999000,luxury
13385,5051 Savannah Street,San Diego,320,3,3,1808,998000,luxury
13386,3488 Overland Spur,Alpine,8,4,4,3260,975000,luxury
13387,602 Singing Vista Court,El Cajon,109,5,4,4327,915000,luxury
13388,12057 Via Trevi,Lakeside,190,4,4,3020,975000,luxury
13389,2833 Firebrand Dr,Alpine,8,4,3,3009,949000,luxury
13390,500 N The Strand,Oceanside,256,2,2,1010,989000,luxury
13391,5 2nd Ave,Chula Vista,80,5,3,3963,998000,luxury
13392,1047 N Orange Ave,Fallbrook,116,5,3,4273,949000,luxury
13393,212 Foothill Road,Pismo Beach,287,3,2,2266,1244500,luxury
13394,1225 Skylar Lane,Paso Robles,275,3,3,2645,1250000,luxury
13395,1434 Bayview Heights Drive,Los Osos,209,3,2,2650,1150000,luxury
13396,10533 Santa Rosa Creek Road,Templeton,370,2,2,1559,1300000,luxury
13397,2233 Madison Street,Cambria,60,3,2,1963,1125000,luxury
13398,2748 Indigo Circle,Morro Bay,230,3,2,1844,1100000,luxury
13399,1682 Trilogy Parkway,Nipomo,242,2,2,2760,1200000,luxury
13400,402 Mercedes Lane,Arroyo Grande,18,3,2,3035,1190000,luxury
13401,2050 Fixlini Street,San Luis Obispo,326,4,3,2869,1249000,luxury
13402,1387 Hillcrest Drive,Morro Bay,230,3,2,2345,1199000,luxury
13403,3036 Ironwood Avenue,Morro Bay,230,5,3,2491,1278000,luxury
13404,143 Tally Ho Road,Arroyo Grande,18,3,2,2684,1334900,luxury
13405,290 Reef Court,Pismo Beach,287,3,3,3084,1290000,luxury
13406,409 Chiswick Way,Cambria,60,3,2,2007,1299000,luxury
13407,1701 Benson Avenue,Cambria,60,3,3,2247,1098000,luxury
13408,1828 Louise Lane,Nipomo,242,3,3,3725,1199000,luxury
13409,4141 Creston Road,Paso Robles,275,1,2,994,1099000,luxury
13410,650 Ashby Lane,Cambria,60,3,3,2542,1080000,luxury
13411,1504 6th Street,Los Osos,209,3,2,3815,999000,luxury
13412,1781 Kyle Court,Nipomo,242,3,3,3232,1099000,luxury
13413,3350 Cabrillo,Cambria,60,3,2,1502,1295000,luxury
13414,2071 Hope Street,San Luis Obispo,326,5,3,2295,1299000,luxury
13415,226 Laurel Street,Avila Beach,22,4,3,2560,1449000,luxury
13416,1352 Costa Del Sol,Pismo Beach,287,3,3,2281,1263000,luxury
13417,1075 Fox Canyon Lane,Arroyo Grande,18,3,3,2686,1149000,luxury
13418,921 Isabella Way,San Luis Obispo,326,4,3,3484,1199000,luxury
13419,7745 Creston Road,Paso Robles,275,2,2,1440,1200000,luxury
13420,125 Moore Lane,Arroyo Grande,18,3,2,2750,1139000,luxury
13421,690 S Ocean Avenue,Cayucos,72,3,3,1823,1200000,luxury
13422,114 Via Bandolero,Arroyo Grande,18,4,3,3263,1198000,luxury
13423,960 We 4th Street,Paso Robles,275,3,2,2621,995000,luxury
13424,3510 Cypress Mountain Road,Templeton,370,2,2,856,1500000,luxury
13425,555 Dos Cerros,Arroyo Grande,18,5,3,3850,1350000,luxury
13426,2959 Richard Avenue,Cayucos,72,3,2,2463,1150000,luxury
13427,286 Encanto Avenue,Pismo Beach,287,4,2,2197,1249000,luxury
13428,1610 Templeton Road,Templeton,370,3,2,2110,1500000,luxury
13429,1590 Verde Canyon,Arroyo Grande,18,3,2,2221,1100000,luxury
13430,950 Herdsman Way,Templeton,370,3,3,3259,1475000,luxury
13431,555 Jenny Place,Arroyo Grande,18,4,4,3083,1249000,luxury
13432,6450 Wilderness Lane,Paso Robles,275,4,4,2299,1250000,luxury
13433,1453 Mesa Road,Nipomo,242,3,3,3422,1434000,luxury
13434,3700 Mira Vista Way,Paso Robles,275,4,2,3138,1495000,luxury
13435,1026 Mill Street,San Luis Obispo,326,4,1,1681,1169000,luxury
13436,1427 Broad Street,San Luis Obispo,326,4,2,2061,1400000,luxury
13437,1925 Northwood Road,Nipomo,242,3,2,2390,995000,luxury
13438,2457 Gerda,San Luis Obispo,326,4,4,2198,1229900,luxury
13439,9525 Nacimiento Lake Drive,Paso Robles,275,7,5,5096,995000,luxury
13440,3481 Shearer Avenue,Cayucos,72,3,2,1891,1145000,luxury
13441,6525 Straw Ridge Road,Paso Robles,275,4,3,3229,1250000,luxury
13442,2690 Neal Springs Road,Templeton,370,3,4,2189,1075000,luxury
13443,1025 Merryhill Road,Paso Robles,275,3,1,1514,1299000,luxury
13444,1044 Via Chula Robles,Arroyo Grande,18,4,3,4832,1499000,luxury
13445,1473 Vista Tesoro Place,Nipomo,242,2,2,2181,998000,luxury
13446,865 Noyes Road,Arroyo Grande,18,6,5,4101,1199000,luxury
13447,125 Palomar Avenue,Pismo Beach,287,4,2,1768,998500,luxury
13448,270 Sunray Place,Arroyo Grande,18,4,3,3800,1373500,luxury
13449,124 Ocean View Avenue,Pismo Beach,287,2,1,667,1197000,luxury
13450,2289 Brant Street,Arroyo Grande,18,3,3,4004,1150000,luxury
13451,7818 O Donovan Road,Creston,93,3,3,2160,1250000,luxury
13452,302 Vaquero Road,Templeton,370,5,4,4633,1300000,luxury
13453,2840 Loganberry Lane,Avila Beach,22,3,2,1741,1045000,luxury
13454,236 Butte Drive,Los Osos,209,4,2,2362,1449000,luxury
13455,3265 Lupine Canyon Road,Avila Beach,22,3,2,2648,1385000,luxury
13456,1754 Kyle Court,Nipomo,242,3,3,3049,1050000,luxury
13457,100 El Portal Drive,Pismo Beach,287,3,3,2048,1175000,luxury
13458,959 Pacific Avenue,Cayucos,72,2,1,984,1250000,luxury
13459,10530 Portal Road,Atascadero,21,4,4,3866,1299000,luxury
13460,462 Camino Perillo,Arroyo Grande,18,4,2,2400,1395000,luxury
13461,6050 Huasna Townsite Road,Arroyo Grande,18,4,4,3455,1265000,luxury
13462,661 Park Avenue,Cayucos,72,4,3,2542,1275000,luxury
13463,6520 Long Hill Place,Paso Robles,275,3,2,2743,1500000,luxury
13464,1990 Oxford Avenue,Cambria,60,5,2,2500,1350000,luxury
13465,1225 Bradford (950) Lane,Nipomo,242,2,2,1804,999999,luxury
13466,1235 Bradford (951) Lane,Nipomo,242,2,2,1903,1050000,luxury
13467,1230 Bradford (952) Lane,Nipomo,242,2,2,2046,1050000,luxury
13468,2190 Windsor Boulevard,Cambria,60,3,3,1993,1125000,luxury
13469,5819 Tamarisk Way,San Luis Obispo,326,3,3,3476,1498000,luxury
13470,305 Ivar Street,Cambria,60,3,3,2350,1198000,luxury
13471,7979 Mary Hall,Arroyo Grande,18,3,2,2480,1195000,luxury
13472,1482 Vista Tesoro Place,Nipomo,242,3,3,3049,1049000,luxury
13473,1660 Saint Thomas Avenue,Cambria,60,3,2,2350,1159000,luxury
13474,2194 Circle Drive,Cayucos,72,2,3,2144,1049000,luxury
13475,1255 Estate Way,Nipomo,242,5,3,2966,1299500,luxury
13476,138 Capistrano Avenue,Pismo Beach,287,2,2,1415,1199000,luxury
13477,138 Via Bandolero,Arroyo Grande,18,4,2,3401,1125000,luxury
13478,656 Bayview Lane,Arroyo Grande,18,4,2,2753,1049000,luxury
13479,1625 Noyes Road,Arroyo Grande,18,4,3,2692,1375000,luxury
13480,1404 Costa Del Sol,Pismo Beach,287,3,3,2012,1249000,luxury
13481,1301 Pacific Avenue,Cayucos,72,2,1,846,1050000,luxury
13482,362 Boeker Avenue,Pismo Beach,287,2,2,1123,1099000,luxury
13483,1550 Belgium Woods Road,Templeton,370,3,2,3700,1290000,luxury
13484,2925 Aerie Lane,Avila Beach,22,3,2,2212,1225000,luxury
13485,185 Andre Drive,Arroyo Grande,18,4,3,3199,1149000,luxury
13486,14011 Stephens Canyon Road,Arroyo Grande,18,3,2,1870,1495000,luxury
13487,462 Mercedes Lane,Arroyo Grande,18,5,4,3707,1200000,luxury
13488,2490 Cielo Vista Road,Paso Robles,275,4,3,2817,1380000,luxury
13489,647 Nacimiento Lake Drive,Paso Robles,275,4,5,2948,1300000,luxury
13490,4213 East Highway 41,Paso Robles,275,5,5,5523,1400000,luxury
13491,2059 Huasna Road,Arroyo Grande,18,3,3,3465,1250000,luxury
13492,283 Summit Station Road,Arroyo Grande,18,5,3,4343,1299900,luxury
13493,1995 Northwood Road,Nipomo,242,3,3,3674,1350000,luxury
13494,560 Hill Street,San Luis Obispo,326,4,2,2696,999900,luxury
13495,4227 High Grove Road,Templeton,370,3,2,2161,1150000,luxury
13496,5275 Edna Road,San Luis Obispo,326,3,2,2368,995000,luxury
13497,9025 La Canada Road,Atascadero,21,4,2,4350,1185000,luxury
13498,1682 Louise Lane,Nipomo,242,2,2,2595,1065000,luxury
13499,2786 Eton Road,Cambria,60,2,2,1900,1025000,luxury
13500,1740 Louise Lane,Nipomo,242,3,2,2557,999500,luxury
13501,3307 Barranca Street,San Luis Obispo,326,4,3,2756,1139000,luxury
13502,655 Highland Hills Road,Nipomo,242,4,2,2626,1445000,luxury
13503,9150 Harvest Way,Atascadero,21,3,2,3269,1275000,luxury
13504,434 Wellington Street,Cambria,60,4,2,2875,1223000,luxury
13505,1960 Estrella Court,San Luis Obispo,326,4,4,3407,1275000,luxury
13506,1919 Calf Canyon,Creston,93,3,2,1540,1500000,luxury
13507,65801 Big Sandy Road,San Miguel,329,3,2,1554,1295000,luxury
13508,1565 Eucalyptus (1030) Road,Nipomo,242,2,2,2555,1049999,luxury
13509,1523 Badger Canyon Lane,Arroyo Grande,18,3,2,2042,1449000,luxury
13510,1415 Penelope (1019) Court,Nipomo,242,3,2,2299,1069999,luxury
13511,1880 Wellsona Road,Paso Robles,275,5,3,3474,1495000,luxury
13512,2364 Brant Street,Arroyo Grande,18,5,4,4428,1169000,luxury
13513,7705 Santa Cruz Road,Atascadero,21,1,1,600,995000,luxury
13514,520 Torrey Pine Place,Arroyo Grande,18,4,3,3270,1150000,luxury
13515,460 Marsh Street,San Luis Obispo,326,2,2,1738,1425000,luxury
13516,460 Marsh Street,San Luis Obispo,326,2,2,1738,1275000,luxury
13517,9760 Corona Road,Atascadero,21,5,4,3541,1190000,luxury
13518,6465 Kathryn Drive,Cambria,60,3,2,2809,1375000,luxury
13519,6470 Kathryn Drive,Cambria,60,3,3,2958,1298000,luxury
13520,6660 Wilderness Lane,Paso Robles,275,4,4,3834,1695000,luxury
13521,1190 Burnt Rock Way,Templeton,370,4,4,4580,1750000,luxury
13522,125 Beachcomber Drive,Pismo Beach,287,4,3,3759,1695000,luxury
13523,123 Hermosa Drive,Pismo Beach,287,4,3,4400,1895000,luxury
13524,2985 White Oak Road,Templeton,370,4,3,1830,1675000,luxury
13525,4890 Coyote Canyon Road,San Luis Obispo,326,4,3,3406,1849000,luxury
13526,Address not provided,Atascadero,21,3,3,2000,1675000,luxury
13527,3650 Camino Purisima,Arroyo Grande,18,4,3,3349,1790000,luxury
13528,6250 Santa Rosa Creek Road,Cambria,60,6,4,2784,1988000,luxury
13529,1155 Bassi Drive,San Luis Obispo,326,5,4,3788,1895000,luxury
13530,720 Wild Oats Way,Templeton,370,3,3,4471,1695000,luxury
13531,3510 Cypress Mountain Road,Templeton,370,2,2,856,1500000,luxury
13532,273 Main Street,Morro Bay,230,6,3,1838,1995000,luxury
13533,2670 Nutmeg Avenue,Morro Bay,230,4,3,3295,1785000,luxury
13534,672 Oakridge Drive,San Luis Obispo,326,5,7,5190,1650000,luxury
13535,1610 Templeton Road,Templeton,370,3,2,2110,1500000,luxury
13536,3700 Mira Vista Way,Paso Robles,275,4,2,3138,1495000,luxury
13537,2772 Crockett Circle,Los Osos,209,4,3,3038,1585000,luxury
13538,1548 Los Osos Valley Road,Los Osos,209,4,4,3815,1575000,luxury
13539,4385 La Panza Road,Creston,93,2,2,1900,1875000,luxury
13540,272 Travis Drive,Los Osos,209,5,3,3506,1670000,luxury
13541,351 Wilmar Avenue,Pismo Beach,287,3,2,1906,1650000,luxury
13542,1044 Via Chula Robles,Arroyo Grande,18,4,3,4832,1499000,luxury
13543,170 Kern,Morro Bay,230,4,3,3282,1598000,luxury
13544,2141 Sherwood Drive,Cambria,60,3,2,2133,1895000,luxury
13545,2242 Madison Street,Cambria,60,3,3,4144,1680000,luxury
13546,850 Bassi Drive,San Luis Obispo,326,4,3,3540,1680000,luxury
13547,5205 Davenport Creek Road,San Luis Obispo,326,4,2,2160,1899000,luxury
13548,6520 Long Hill Place,Paso Robles,275,3,2,2743,1500000,luxury
13549,4920 Windsor Boulevard,Cambria,60,3,2,2700,1650000,luxury
13550,5819 Tamarisk Way,San Luis Obispo,326,3,3,3476,1498000,luxury
13551,6596 Buckley Drive,Cambria,60,4,4,4499,2000000,luxury
13552,1565 Camino Mariposa,Nipomo,242,4,4,4366,1699000,luxury
13553,7745 Rocky Terrace Way E,Creston,93,3,2,2779,1675000,luxury
13554,123 Naomi Ave,Pismo Beach,287,3,3,2278,1759000,luxury
13555,123 Naomi Avenue,Pismo Beach,287,3,3,2278,1759000,luxury
13556,6850 Ontario Road,San Luis Obispo,326,7,6,4229,1680000,luxury
13557,2765 Crockett Circle,Los Osos,209,4,3,5096,1590000,luxury
13558,14011 Stephens Canyon Road,Arroyo Grande,18,3,2,1870,1495000,luxury
13559,2854 Rodman Drive,Los Osos,209,3,3,3740,1850000,luxury
13560,4919 Windsor Boulevard,Cambria,60,3,2,2603,1595000,luxury
13561,1390 Mail Pouch Lane,San Luis Obispo,326,5,5,5196,1795000,luxury
13562,630 W Ormonde,San Luis Obispo,326,5,3,4186,1999000,luxury
13563,2000 Niderer Road,Paso Robles,275,3,2,2046,1650000,luxury
13564,43 Birch Avenue,Cayucos,72,3,2,2379,1749000,luxury
13565,2750 Davis Canyon Road,San Luis Obispo,326,7,6,3910,1688000,luxury
